Year;Wk;DateFirst;DateLast;T;SD;PercentWeeklyGrid;PercentDailyPixels
2000;06;2000-02-05;2000-02-11;5.3;0.5;100.0;59.8
2000;07;2000-02-12;2000-02-18;4.8;0.6;100.0;37.8
2000;08;2000-02-19;2000-02-25;5.2;0.7;100.0;44.7
2000;09;2000-02-26;2000-03-03;4.8;0.5;100.0;45.3
2000;10;2000-03-04;2000-03-10;5.3;0.4;100.0;46.5
2000;11;2000-03-11;2000-03-17;5.6;0.5;100.0;38.6
2000;12;2000-03-18;2000-03-24;5.3;0.4;100.0;45.7
2000;13;2000-03-25;2000-03-31;5.6;0.3;100.0;78.1
2000;14;2000-04-01;2000-04-07;6.3;0.3;100.0;60.3
2000;15;2000-04-08;2000-04-14;6.2;0.3;100.0;84.4
2000;16;2000-04-15;2000-04-21;6.3;0.5;100.0;37.8
2000;17;2000-04-22;2000-04-28;5.8;0.8;99.9;30.2
2000;18;2000-04-29;2000-05-05;7.2;0.2;100.0;63.2
2000;19;2000-05-06;2000-05-12;7.4;0.4;100.0;56.9
2000;20;2000-05-13;2000-05-19;6.9;0.5;100.0;66.3
2000;21;2000-05-20;2000-05-26;7.4;0.6;100.0;38.3
2000;22;2000-05-27;2000-06-02;9.1;0.4;100.0;94.5
2000;23;2000-06-03;2000-06-09;9.5;0.5;100.0;68.9
2000;24;2000-06-10;2000-06-16;10.1;0.5;100.0;84.4
2000;25;2000-06-17;2000-06-23;11.9;0.8;100.0;54.4
2000;26;2000-06-24;2000-06-30;12.6;0.8;100.0;31.2
2000;27;2000-07-01;2000-07-07;13.7;1.4;100.0;64.5
2000;28;2000-07-08;2000-07-14;14.5;0.7;100.0;85.6
2000;29;2000-07-15;2000-07-21;15.8;1.1;100.0;42.8
2000;30;2000-07-22;2000-07-28;15.7;0.9;100.0;43.0
2000;31;2000-07-29;2000-08-04;16.1;0.9;100.0;45.8
2000;32;2000-08-05;2000-08-11;16.2;1.2;100.0;39.0
2000;33;2000-08-12;2000-08-18;16.9;1.0;100.0;55.2
2000;34;2000-08-19;2000-08-25;16.6;0.7;100.0;59.7
2000;35;2000-08-26;2000-09-01;16.6;0.8;100.0;74.6
2000;36;2000-09-02;2000-09-08;16.2;0.6;100.0;62.0
2000;37;2000-09-09;2000-09-15;16.4;0.5;100.0;87.4
2000;38;2000-09-16;2000-09-22;16.2;0.5;100.0;66.4
2000;39;2000-09-23;2000-09-29;15.2;0.4;100.0;63.6
2000;40;2000-09-30;2000-10-06;14.4;0.4;100.0;66.9
2000;41;2000-10-07;2000-10-13;13.9;0.3;100.0;60.8
2000;42;2000-10-14;2000-10-20;13.4;0.4;100.0;58.9
2000;43;2000-10-21;2000-10-27;12.5;0.4;100.0;86.1
2000;44;2000-10-28;2000-11-03;11.5;0.9;78.1;20.0
2000;45;2000-11-04;2000-11-10;11.4;0.7;59.2;9.5
2000;46;2000-11-11;2000-11-17;9.4;1.2;81.9;27.0
2000;47;2000-11-18;2000-11-24;9.9;0.7;81.4;20.7
2000;48;2000-11-25;2000-12-01;9.5;0.5;100.0;46.1
2000;49;2000-12-02;2000-12-08;8.7;0.3;100.0;32.9
2000;50;2000-12-09;2000-12-15;7.6;0.6;98.6;20.2
2000;51;2000-12-16;2000-12-22;7.3;0.7;84.4;18.5
2000;52;2000-12-23;2000-12-29;7.5;1.4;4.7;0.7
2001;01;2001-01-01;2001-01-07;5.8;1.0;11.8;1.7
2001;02;2001-01-08;2001-01-14;6.1;1.0;74.7;13.8
2001;03;2001-01-15;2001-01-21;6.4;1.2;8.3;1.2
2001;04;2001-01-22;2001-01-28;5.5;1.3;41.4;7.3
2001;05;2001-01-29;2001-02-04;6.0;0.8;100.0;29.9
2001;06;2001-02-05;2001-02-11;6.1;0.6;99.5;28.4
2001;07;2001-02-12;2001-02-18;5.3;0.5;100.0;36.3
2001;08;2001-02-19;2001-02-25;4.0;1.0;69.2;15.9
2001;09;2001-02-26;2001-03-04;4.6;0.7;99.2;31.6
2001;10;2001-03-05;2001-03-11;3.5;0.8;100.0;37.7
2001;11;2001-03-12;2001-03-18;4.4;0.4;100.0;83.0
2001;12;2001-03-19;2001-03-25;4.4;0.5;100.0;43.5
2001;13;2001-03-26;2001-04-01;4.8;0.4;100.0;44.3
2001;14;2001-04-02;2001-04-08;4.8;0.3;100.0;58.4
2001;15;2001-04-09;2001-04-15;5.2;0.3;100.0;74.4
2001;16;2001-04-16;2001-04-22;4.5;0.4;100.0;69.2
2001;17;2001-04-23;2001-04-29;5.3;0.3;100.0;71.3
2001;18;2001-04-30;2001-05-06;5.4;0.6;100.0;88.5
2001;19;2001-05-07;2001-05-13;6.2;0.3;100.0;58.6
2001;20;2001-05-14;2001-05-20;6.9;0.5;100.0;46.5
2001;21;2001-05-21;2001-05-27;7.5;0.4;100.0;85.9
2001;22;2001-05-28;2001-06-03;7.8;0.5;100.0;75.4
2001;23;2001-06-04;2001-06-10;9.0;0.6;100.0;100.0
2001;24;2001-06-11;2001-06-17;11.2;0.6;100.0;82.8
2001;25;2001-06-18;2001-06-24;12.6;0.9;100.0;92.0
2001;26;2001-06-25;2001-07-01;13.3;1.0;100.0;88.3
2001;27;2001-07-02;2001-07-08;13.1;0.8;100.0;62.8
2001;28;2001-07-09;2001-07-15;14.9;0.6;100.0;90.5
2001;29;2001-07-16;2001-07-22;14.7;0.7;100.0;75.8
2001;30;2001-07-23;2001-07-29;16.9;0.8;100.0;85.7
2001;31;2001-07-30;2001-08-05;15.9;0.8;100.0;68.6
2001;32;2001-08-06;2001-08-12;18.1;0.8;100.0;47.6
2001;33;2001-08-13;2001-08-19;16.6;1.1;100.0;29.4
2001;34;2001-08-20;2001-08-26;17.0;0.8;100.0;69.7
2001;35;2001-08-27;2001-09-02;17.2;0.6;100.0;93.3
2001;36;2001-09-03;2001-09-09;16.7;0.7;100.0;100.0
2001;37;2001-09-10;2001-09-16;16.5;0.4;100.0;86.0
2001;38;2001-09-17;2001-09-23;16.2;0.7;100.0;71.2
2001;39;2001-09-24;2001-09-30;16.3;0.4;100.0;76.9
2001;40;2001-10-01;2001-10-07;15.4;0.4;100.0;89.0
2001;41;2001-10-08;2001-10-14;15.3;0.4;100.0;95.5
2001;42;2001-10-15;2001-10-21;13.8;0.4;100.0;91.8
2001;43;2001-10-22;2001-10-28;13.7;0.4;100.0;80.0
2001;44;2001-10-29;2001-11-04;12.7;0.5;100.0;74.1
2001;45;2001-11-05;2001-11-11;11.8;0.6;100.0;75.4
2001;46;2001-11-12;2001-11-18;10.9;0.6;100.0;88.1
2001;47;2001-11-19;2001-11-25;10.3;0.7;100.0;89.0
2001;48;2001-11-26;2001-12-02;9.1;0.5;100.0;62.8
2001;49;2001-12-03;2001-12-09;10.0;0.5;100.0;82.1
2001;50;2001-12-10;2001-12-16;9.2;0.5;100.0;59.2
2001;51;2001-12-17;2001-12-23;8.8;0.5;100.0;30.6
2001;52;2001-12-24;2001-12-30;7.3;0.7;97.7;21.1
2002;01;2002-01-01;2002-01-07;6.7;0.8;96.9;30.7
2002;02;2002-01-08;2002-01-14;6.5;0.4;100.0;58.3
2002;03;2002-01-15;2002-01-21;6.1;0.8;98.3;35.6
2002;04;2002-01-22;2002-01-28;6.4;0.4;100.0;54.4
2002;05;2002-01-29;2002-02-04;6.0;0.7;96.7;27.3
2002;06;2002-02-05;2002-02-11;5.5;0.6;100.0;43.5
2002;07;2002-02-12;2002-02-18;5.4;0.5;100.0;44.8
2002;08;2002-02-19;2002-02-25;4.9;0.6;100.0;73.1
2002;09;2002-02-26;2002-03-04;5.1;0.4;100.0;67.2
2002;10;2002-03-05;2002-03-11;4.8;0.6;100.0;39.8
2002;11;2002-03-12;2002-03-18;5.4;0.5;100.0;60.1
2002;12;2002-03-19;2002-03-25;4.8;0.4;100.0;56.1
2002;13;2002-03-26;2002-04-01;5.3;0.4;100.0;51.3
2002;14;2002-04-02;2002-04-08;5.5;0.5;100.0;97.8
2002;15;2002-04-09;2002-04-15;4.8;0.8;100.0;50.8
2002;16;2002-04-16;2002-04-22;5.6;0.6;100.0;77.1
2002;17;2002-04-23;2002-04-29;5.8;0.6;100.0;81.0
2002;18;2002-04-30;2002-05-06;6.5;0.4;100.0;94.5
2002;19;2002-05-07;2002-05-13;7.1;0.6;100.0;50.8
2002;20;2002-05-14;2002-05-20;7.4;0.4;100.0;54.2
2002;21;2002-05-21;2002-05-27;8.1;0.3;100.0;91.5
2002;22;2002-05-28;2002-06-03;9.3;0.4;100.0;67.7
2002;23;2002-06-04;2002-06-10;9.0;0.5;100.0;77.9
2002;24;2002-06-11;2002-06-17;8.4;0.6;100.0;44.2
2002;25;2002-06-18;2002-06-24;9.7;0.8;100.0;75.3
2002;26;2002-06-25;2002-07-01;12.0;0.9;100.0;67.3
2002;27;2002-07-02;2002-07-08;14.4;0.9;100.0;85.8
2002;28;2002-07-09;2002-07-15;14.6;0.8;100.0;62.1
2002;29;2002-07-16;2002-07-22;14.7;1.0;100.0;67.6
2002;30;2002-07-23;2002-07-29;15.6;1.3;100.0;66.1
2002;31;2002-07-30;2002-08-05;17.0;1.1;100.0;93.3
2002;32;2002-08-06;2002-08-12;17.3;1.2;100.0;86.0
2002;33;2002-08-13;2002-08-19;18.0;1.2;100.0;79.7
2002;34;2002-08-20;2002-08-26;17.9;1.0;100.0;65.6
2002;35;2002-08-27;2002-09-02;17.0;1.0;100.0;60.7
2002;36;2002-09-03;2002-09-09;17.6;0.8;100.0;96.2
2002;37;2002-09-10;2002-09-16;15.9;0.5;100.0;74.7
2002;38;2002-09-17;2002-09-23;16.1;0.4;100.0;94.5
2002;39;2002-09-24;2002-09-30;15.9;0.4;100.0;62.6
2002;40;2002-10-01;2002-10-07;16.2;0.3;100.0;94.4
2002;41;2002-10-08;2002-10-14;15.1;0.3;100.0;79.8
2002;42;2002-10-15;2002-10-21;14.4;0.5;100.0;79.9
2002;43;2002-10-22;2002-10-28;13.5;0.5;100.0;69.3
2002;44;2002-10-29;2002-11-04;13.0;0.4;100.0;66.8
2002;45;2002-11-05;2002-11-11;11.6;0.5;100.0;64.6
2002;46;2002-11-12;2002-11-18;11.8;0.7;100.0;24.7
2002;47;2002-11-19;2002-11-25;10.4;0.5;100.0;59.7
2002;48;2002-11-26;2002-12-02;9.6;0.7;94.6;25.5
2002;49;2002-12-03;2002-12-09;8.6;0.4;100.0;23.7
2002;50;2002-12-10;2002-12-16;8.0;0.6;100.0;54.6
2002;51;2002-12-17;2002-12-23;7.8;0.3;100.0;66.5
2002;52;2002-12-24;2002-12-30;7.3;0.4;100.0;52.9
2003;01;2003-01-01;2003-01-07;5.4;1.1;51.3;9.3
2003;02;2003-01-08;2003-01-14;6.5;0.8;74.5;18.3
2003;03;2003-01-15;2003-01-21;4.8;1.3;66.2;13.4
2003;04;2003-01-22;2003-01-28;4.5;0.6;48.0;7.5
2003;05;2003-01-29;2003-02-04;4.9;0.7;100.0;32.5
2003;06;2003-02-05;2003-02-11;4.9;0.6;98.8;18.5
2003;07;2003-02-12;2003-02-18;3.5;0.8;42.3;7.7
2003;08;2003-02-19;2003-02-25;3.5;0.4;100.0;38.3
2003;09;2003-02-26;2003-03-04;3.2;0.7;100.0;60.5
2003;10;2003-03-05;2003-03-11;2.8;0.6;100.0;68.4
2003;11;2003-03-12;2003-03-18;2.9;0.8;100.0;52.5
2003;12;2003-03-19;2003-03-25;3.1;0.6;99.9;78.9
2003;13;2003-03-26;2003-04-01;3.4;0.5;100.0;79.2
2003;14;2003-04-02;2003-04-08;3.3;0.8;51.4;9.1
2003;15;2003-04-09;2003-04-15;3.6;0.6;100.0;43.7
2003;16;2003-04-16;2003-04-22;3.9;0.3;100.0;87.0
2003;17;2003-04-23;2003-04-29;4.8;0.4;100.0;60.5
2003;18;2003-04-30;2003-05-06;5.1;0.5;100.0;73.0
2003;19;2003-05-07;2003-05-13;5.5;0.7;100.0;71.7
2003;20;2003-05-14;2003-05-20;5.9;0.4;100.0;82.0
2003;21;2003-05-21;2003-05-27;6.8;0.6;100.0;52.9
2003;22;2003-05-28;2003-06-03;7.3;0.4;100.0;66.2
2003;23;2003-06-04;2003-06-10;7.4;0.5;100.0;53.4
2003;24;2003-06-11;2003-06-17;8.3;0.7;100.0;63.6
2003;25;2003-06-18;2003-06-24;9.6;0.7;100.0;72.2
2003;26;2003-06-25;2003-07-01;11.9;1.1;100.0;75.0
2003;27;2003-07-02;2003-07-08;13.7;1.3;100.0;65.6
2003;28;2003-07-09;2003-07-15;14.4;1.3;100.0;66.2
2003;29;2003-07-16;2003-07-22;15.1;1.3;100.0;90.3
2003;30;2003-07-23;2003-07-29;16.2;1.2;100.0;86.6
2003;31;2003-07-30;2003-08-05;17.9;0.9;100.0;86.5
2003;32;2003-08-06;2003-08-12;19.0;1.1;100.0;59.8
2003;33;2003-08-13;2003-08-19;17.7;1.4;100.0;79.3
2003;34;2003-08-20;2003-08-26;18.2;0.8;100.0;86.6
2003;35;2003-08-27;2003-09-02;16.7;1.0;100.0;74.7
2003;36;2003-09-03;2003-09-09;15.7;0.7;100.0;77.8
2003;37;2003-09-10;2003-09-16;15.5;0.7;100.0;98.5
2003;38;2003-09-17;2003-09-23;16.1;0.5;100.0;75.3
2003;39;2003-09-24;2003-09-30;16.4;0.6;100.0;89.5
2003;40;2003-10-01;2003-10-07;15.4;0.6;100.0;88.5
2003;41;2003-10-08;2003-10-14;14.4;0.4;100.0;83.1
2003;42;2003-10-15;2003-10-21;13.8;0.2;100.0;83.5
2003;43;2003-10-22;2003-10-28;12.8;0.5;100.0;48.6
2003;44;2003-10-29;2003-11-04;12.7;0.5;100.0;69.6
2003;45;2003-11-05;2003-11-11;11.9;0.5;100.0;60.1
2003;46;2003-11-12;2003-11-18;10.6;0.6;100.0;54.7
2003;47;2003-11-19;2003-11-25;9.3;0.5;100.0;79.1
2003;48;2003-11-26;2003-12-02;9.2;0.7;100.0;56.1
2003;49;2003-12-03;2003-12-09;8.1;0.7;87.4;19.9
2003;50;2003-12-10;2003-12-16;7.4;0.6;99.8;35.9
2003;51;2003-12-17;2003-12-23;7.2;0.4;100.0;83.7
2003;52;2003-12-24;2003-12-30;7.0;0.3;100.0;76.9
2004;01;2004-01-01;2004-01-07;6.5;0.5;100.0;21.4
2004;02;2004-01-08;2004-01-14;5.3;0.9;3.3;0.5
2004;03;2004-01-15;2004-01-21;5.7;0.4;100.0;28.9
2004;04;2004-01-22;2004-01-28;4.4;0.5;93.6;15.1
2004;05;2004-01-29;2004-02-04;3.5;0.5;100.0;21.0
2004;06;2004-02-05;2004-02-11;3.7;0.3;100.0;57.4
2004;07;2004-02-12;2004-02-18;3.2;0.5;100.0;39.1
2004;08;2004-02-19;2004-02-25;3.6;0.4;100.0;23.8
2004;09;2004-02-26;2004-03-03;3.5;0.4;100.0;89.4
2004;10;2004-03-04;2004-03-10;3.6;0.3;100.0;50.3
2004;11;2004-03-11;2004-03-17;3.7;0.2;100.0;80.0
2004;12;2004-03-18;2004-03-24;3.2;0.4;100.0;55.1
2004;13;2004-03-25;2004-03-31;3.0;0.5;100.0;47.2
2004;14;2004-04-01;2004-04-07;3.4;0.7;100.0;48.6
2004;15;2004-04-08;2004-04-14;3.8;0.5;100.0;58.4
2004;16;2004-04-15;2004-04-21;3.8;0.4;100.0;74.7
2004;17;2004-04-22;2004-04-28;4.3;0.4;100.0;60.4
2004;18;2004-04-29;2004-05-05;4.9;0.4;100.0;94.0
2004;19;2004-05-06;2004-05-12;5.7;0.4;100.0;87.2
2004;20;2004-05-13;2004-05-19;6.8;0.5;100.0;66.8
2004;21;2004-05-20;2004-05-26;7.3;0.6;100.0;56.3
2004;22;2004-05-27;2004-06-02;7.5;0.6;100.0;60.0
2004;23;2004-06-03;2004-06-09;7.2;0.4;100.0;83.9
2004;24;2004-06-10;2004-06-16;8.9;0.5;100.0;83.9
2004;25;2004-06-17;2004-06-23;9.7;0.7;100.0;61.3
2004;26;2004-06-24;2004-06-30;11.2;0.6;100.0;67.4
2004;27;2004-07-01;2004-07-07;12.2;1.0;100.0;75.4
2004;28;2004-07-08;2004-07-14;13.1;1.1;100.0;71.8
2004;29;2004-07-15;2004-07-21;14.2;1.4;99.9;46.7
2004;30;2004-07-22;2004-07-28;17.4;1.0;100.0;75.9
2004;31;2004-07-29;2004-08-04;17.3;1.3;99.8;51.8
2004;32;2004-08-05;2004-08-11;14.7;0.8;100.0;87.1
2004;33;2004-08-12;2004-08-18;16.5;0.8;100.0;97.1
2004;34;2004-08-19;2004-08-25;16.1;0.7;100.0;99.1
2004;35;2004-08-26;2004-09-01;16.7;0.7;100.0;99.4
2004;36;2004-09-02;2004-09-08;15.4;0.6;100.0;100.0
2004;37;2004-09-09;2004-09-15;15.8;0.4;100.0;98.6
2004;38;2004-09-16;2004-09-22;14.8;0.4;100.0;66.5
2004;39;2004-09-23;2004-09-29;13.9;0.3;100.0;75.0
2004;40;2004-09-30;2004-10-06;13.7;0.6;100.0;87.9
2004;41;2004-10-07;2004-10-13;13.3;0.4;100.0;66.4
2004;42;2004-10-14;2004-10-20;12.2;0.3;100.0;75.4
2004;43;2004-10-21;2004-10-27;11.1;0.6;87.3;23.5
2004;44;2004-10-28;2004-11-03;10.7;0.4;100.0;68.3
2004;45;2004-11-04;2004-11-10;10.5;0.5;100.0;63.6
2004;46;2004-11-11;2004-11-17;9.5;0.4;100.0;47.3
2004;47;2004-11-18;2004-11-24;8.6;0.3;100.0;67.4
2004;48;2004-11-25;2004-12-01;8.4;0.3;100.0;75.7
2004;49;2004-12-02;2004-12-08;8.2;0.3;100.0;82.4
2004;50;2004-12-09;2004-12-15;7.8;0.5;100.0;31.9
2004;51;2004-12-16;2004-12-22;7.3;0.4;100.0;72.9
2004;52;2004-12-23;2004-12-29;6.5;0.7;100.0;35.6
2005;01;2005-01-01;2005-01-07;5.9;0.5;100.0;30.5
2005;02;2005-01-08;2005-01-14;5.7;0.6;99.7;46.4
2005;03;2005-01-15;2005-01-21;5.1;0.8;25.6;3.8
2005;04;2005-01-22;2005-01-28;4.2;0.6;34.9;5.1
2005;05;2005-01-29;2005-02-04;4.2;0.4;100.0;61.7
2005;06;2005-02-05;2005-02-11;4.2;0.2;100.0;85.0
2005;07;2005-02-12;2005-02-18;3.6;0.5;99.9;57.3
2005;08;2005-02-19;2005-02-25;3.4;0.7;69.6;14.3
2005;09;2005-02-26;2005-03-04;3.3;0.7;100.0;52.0
2005;10;2005-03-05;2005-03-11;3.1;0.3;100.0;48.7
2005;11;2005-03-12;2005-03-18;3.3;0.4;100.0;51.2
2005;12;2005-03-19;2005-03-25;3.3;0.2;100.0;83.9
2005;13;2005-03-26;2005-04-01;3.4;0.4;100.0;84.4
2005;14;2005-04-02;2005-04-08;3.9;0.4;100.0;67.0
2005;15;2005-04-09;2005-04-15;4.2;0.2;100.0;85.7
2005;16;2005-04-16;2005-04-22;4.6;0.3;100.0;99.9
2005;17;2005-04-23;2005-04-29;5.3;0.3;100.0;69.1
2005;18;2005-04-30;2005-05-06;5.6;0.3;100.0;53.8
2005;19;2005-05-07;2005-05-13;5.5;0.5;100.0;48.8
2005;20;2005-05-14;2005-05-20;6.1;0.5;100.0;36.8
2005;21;2005-05-21;2005-05-27;6.4;0.8;88.5;21.4
2005;22;2005-05-28;2005-06-03;6.3;0.5;100.0;88.0
2005;23;2005-06-04;2005-06-10;9.2;1.3;99.7;46.0
2005;24;2005-06-11;2005-06-17;9.3;1.4;89.5;25.9
2005;25;2005-06-18;2005-06-24;10.0;0.9;100.0;96.8
2005;26;2005-06-25;2005-07-01;11.2;1.1;100.0;49.4
2005;27;2005-07-02;2005-07-08;12.4;1.0;100.0;63.6
2005;28;2005-07-09;2005-07-15;13.1;1.2;100.0;93.7
2005;29;2005-07-16;2005-07-22;14.9;1.6;100.0;90.0
2005;30;2005-07-23;2005-07-29;14.0;1.4;100.0;73.4
2005;31;2005-07-30;2005-08-05;15.6;0.9;100.0;87.5
2005;32;2005-08-06;2005-08-12;16.4;1.0;100.0;76.7
2005;33;2005-08-13;2005-08-19;17.5;1.2;100.0;56.0
2005;34;2005-08-20;2005-08-26;16.2;0.7;100.0;88.4
2005;35;2005-08-27;2005-09-02;17.0;0.8;100.0;88.3
2005;36;2005-09-03;2005-09-09;17.2;0.9;100.0;100.0
2005;37;2005-09-10;2005-09-16;16.3;0.4;100.0;86.1
2005;38;2005-09-17;2005-09-23;15.2;0.6;100.0;92.6
2005;39;2005-09-24;2005-09-30;14.9;0.4;100.0;99.6
2005;40;2005-10-01;2005-10-07;16.0;0.4;100.0;100.0
2005;41;2005-10-08;2005-10-14;14.8;0.9;99.9;54.8
2005;42;2005-10-15;2005-10-21;13.5;0.3;100.0;84.5
2005;43;2005-10-22;2005-10-28;12.0;0.4;100.0;83.7
2005;44;2005-10-29;2005-11-04;11.3;0.5;100.0;85.7
2005;45;2005-11-05;2005-11-11;10.5;0.3;100.0;82.9
2005;46;2005-11-12;2005-11-18;10.0;0.3;100.0;89.4
2005;47;2005-11-19;2005-11-25;9.7;0.3;100.0;83.3
2005;48;2005-11-26;2005-12-02;9.1;0.5;100.0;64.5
2005;49;2005-12-03;2005-12-09;8.8;0.4;100.0;39.3
2005;50;2005-12-10;2005-12-16;8.2;0.3;100.0;71.8
2005;51;2005-12-17;2005-12-23;7.5;0.4;99.8;46.3
2005;52;2005-12-24;2005-12-30;6.6;0.3;100.0;63.5
2006;01;2006-01-01;2006-01-07;6.4;0.6;97.9;23.9
2006;02;2006-01-08;2006-01-14;6.1;0.2;100.0;87.5
2006;03;2006-01-15;2006-01-21;5.8;0.4;100.0;51.8
2006;04;2006-01-22;2006-01-28;5.8;0.3;100.0;65.0
2006;05;2006-01-29;2006-02-04;5.5;0.6;100.0;31.3
2006;06;2006-02-05;2006-02-11;5.5;0.5;100.0;34.6
2006;07;2006-02-12;2006-02-18;5.2;0.3;100.0;88.7
2006;08;2006-02-19;2006-02-25;4.5;0.7;100.0;49.7
2006;09;2006-02-26;2006-03-04;4.4;0.8;68.7;13.3
2006;10;2006-03-05;2006-03-11;3.7;0.5;100.0;65.4
2006;11;2006-03-12;2006-03-18;3.9;0.5;100.0;54.3
2006;12;2006-03-19;2006-03-25;2.9;0.8;100.0;31.2
2006;13;2006-03-26;2006-04-01;3.6;0.5;100.0;85.7
2006;14;2006-04-02;2006-04-08;4.7;0.3;100.0;82.4
2006;15;2006-04-09;2006-04-15;5.0;0.3;100.0;74.7
2006;16;2006-04-16;2006-04-22;5.0;0.5;100.0;62.0
2006;17;2006-04-23;2006-04-29;5.6;0.3;100.0;74.1
2006;18;2006-04-30;2006-05-06;6.3;1.0;90.8;23.1
2006;19;2006-05-07;2006-05-13;6.5;0.5;100.0;52.4
2006;20;2006-05-14;2006-05-20;6.4;0.3;100.0;74.8
2006;21;2006-05-21;2006-05-27;7.7;0.3;100.0;86.0
2006;22;2006-05-28;2006-06-03;8.5;0.6;100.0;73.7
2006;23;2006-06-04;2006-06-10;9.0;0.7;100.0;78.3
2006;24;2006-06-11;2006-06-17;9.9;0.5;100.0;78.9
2006;25;2006-06-18;2006-06-24;10.8;0.8;100.0;67.6
2006;26;2006-06-25;2006-07-01;13.9;1.1;100.0;79.2
2006;27;2006-07-02;2006-07-08;14.3;0.8;100.0;76.6
2006;28;2006-07-09;2006-07-15;14.7;0.9;100.0;78.3
2006;29;2006-07-16;2006-07-22;17.0;1.1;100.0;62.3
2006;30;2006-07-23;2006-07-29;16.6;0.6;100.0;74.6
2006;31;2006-07-30;2006-08-05;18.2;0.6;100.0;86.4
2006;32;2006-08-06;2006-08-12;17.5;0.5;100.0;97.0
2006;33;2006-08-13;2006-08-19;16.6;0.5;100.0;98.9
2006;34;2006-08-20;2006-08-26;17.0;0.6;100.0;86.0
2006;35;2006-08-27;2006-09-02;15.9;0.4;100.0;55.7
2006;36;2006-09-03;2006-09-09;16.6;0.6;100.0;79.8
2006;37;2006-09-10;2006-09-16;15.0;0.6;100.0;62.4
2006;38;2006-09-17;2006-09-23;16.0;0.5;100.0;97.7
2006;39;2006-09-24;2006-09-30;15.3;0.3;100.0;92.0
2006;40;2006-10-01;2006-10-07;14.9;0.3;100.0;97.8
2006;41;2006-10-08;2006-10-14;14.4;0.5;100.0;75.4
2006;42;2006-10-15;2006-10-21;14.2;0.5;100.0;80.1
2006;43;2006-10-22;2006-10-28;12.8;0.4;100.0;60.9
2006;44;2006-10-29;2006-11-04;12.0;0.4;100.0;92.6
2006;45;2006-11-05;2006-11-11;11.6;0.4;100.0;70.1
2006;46;2006-11-12;2006-11-18;11.1;0.5;100.0;75.0
2006;47;2006-11-19;2006-11-25;10.4;0.5;100.0;49.8
2006;48;2006-11-26;2006-12-02;10.5;0.2;100.0;78.8
2006;49;2006-12-03;2006-12-09;10.3;0.4;100.0;43.5
2006;50;2006-12-10;2006-12-16;9.0;0.3;100.0;99.3
2006;51;2006-12-17;2006-12-23;8.8;0.4;100.0;52.8
2006;52;2006-12-24;2006-12-30;8.3;0.4;100.0;46.8
2007;01;2007-01-01;2007-01-07;7.6;0.4;100.0;82.3
2007;02;2007-01-08;2007-01-14;7.4;0.5;100.0;52.3
2007;03;2007-01-15;2007-01-21;5.8;1.0;74.1;14.1
2007;04;2007-01-22;2007-01-28;6.0;0.9;100.0;21.3
2007;05;2007-01-29;2007-02-04;4.5;0.9;91.1;24.0
2007;06;2007-02-05;2007-02-11;3.8;0.8;78.8;16.6
2007;07;2007-02-12;2007-02-18;4.1;0.9;60.4;12.7
2007;08;2007-02-19;2007-02-25;3.9;0.8;100.0;29.2
2007;09;2007-02-26;2007-03-04;3.4;0.8;100.0;68.6
2007;10;2007-03-05;2007-03-11;3.3;0.6;100.0;37.2
2007;11;2007-03-12;2007-03-18;3.4;0.8;100.0;59.9
2007;12;2007-03-19;2007-03-25;4.1;0.3;100.0;77.6
2007;13;2007-03-26;2007-04-01;4.1;0.6;100.0;85.7
2007;14;2007-04-02;2007-04-08;3.3;0.9;99.8;44.4
2007;15;2007-04-09;2007-04-15;4.2;0.7;100.0;71.9
2007;16;2007-04-16;2007-04-22;3.9;0.7;100.0;54.6
2007;17;2007-04-23;2007-04-29;4.8;0.5;100.0;65.9
2007;18;2007-04-30;2007-05-06;5.5;0.8;100.0;79.1
2007;19;2007-05-07;2007-05-13;5.9;0.8;100.0;70.4
2007;20;2007-05-14;2007-05-20;6.5;0.5;100.0;61.8
2007;21;2007-05-21;2007-05-27;7.2;0.6;100.0;99.7
2007;22;2007-05-28;2007-06-03;8.5;0.6;100.0;83.6
2007;23;2007-06-04;2007-06-10;8.8;0.6;100.0;74.6
2007;24;2007-06-11;2007-06-17;8.9;0.8;100.0;78.8
2007;25;2007-06-18;2007-06-24;9.2;0.4;100.0;100.0
2007;26;2007-06-25;2007-07-01;11.3;0.7;100.0;81.3
2007;27;2007-07-02;2007-07-08;12.4;0.6;100.0;68.1
2007;28;2007-07-09;2007-07-15;14.2;0.9;100.0;85.4
2007;29;2007-07-16;2007-07-22;17.8;0.9;99.0;47.3
2007;30;2007-07-23;2007-07-29;17.7;0.7;100.0;97.4
2007;31;2007-07-30;2007-08-05;17.0;1.1;100.0;80.4
2007;32;2007-08-06;2007-08-12;16.2;0.8;100.0;82.0
2007;33;2007-08-13;2007-08-19;15.3;0.7;100.0;86.5
2007;34;2007-08-20;2007-08-26;15.8;0.6;100.0;91.3
2007;35;2007-08-27;2007-09-02;16.7;0.5;100.0;98.2
2007;36;2007-09-03;2007-09-09;15.6;0.5;100.0;99.9
2007;37;2007-09-10;2007-09-16;16.0;0.5;100.0;83.9
2007;38;2007-09-17;2007-09-23;14.7;0.4;100.0;87.6
2007;39;2007-09-24;2007-09-30;15.4;0.3;100.0;87.5
