Year;Wk;DateFirst;DateLast;T;SD;PercentWeeklyGrid;PercentDailyPixels
2015;06;2015-02-05;2015-02-11;6.4;0.5;2.8;0.4
2015;07;2015-02-12;2015-02-18;6.1;0.2;13.8;2.0
2015;08;2015-02-19;2015-02-25;5.7;0.5;100.0;28.4
2015;09;2015-02-26;2015-03-04;5.1;0.5;100.0;33.8
2015;10;2015-03-05;2015-03-11;4.3;0.4;100.0;55.1
2015;11;2015-03-12;2015-03-18;4.3;0.5;100.0;45.6
2015;12;2015-03-19;2015-03-25;4.0;0.4;100.0;18.6
2015;13;2015-03-26;2015-04-01;4.0;0.7;100.0;60.0
2015;14;2015-04-02;2015-04-08;4.0;0.4;100.0;73.0
2015;15;2015-04-09;2015-04-15;5.0;0.4;100.0;71.0
2015;16;2015-04-16;2015-04-22;5.0;0.7;100.0;82.2
2015;17;2015-04-23;2015-04-29;5.0;0.6;100.0;90.3
2015;18;2015-04-30;2015-05-06;5.3;0.9;100.0;72.3
2015;19;2015-05-07;2015-05-13;6.5;0.7;100.0;64.6
2015;20;2015-05-14;2015-05-20;7.1;0.3;100.0;62.9
2015;21;2015-05-21;2015-05-27;7.6;0.4;100.0;72.3
2015;22;2015-05-28;2015-06-03;9.9;0.7;100.0;37.1
2015;23;2015-06-04;2015-06-10;9.6;0.4;100.0;68.5
2015;24;2015-06-11;2015-06-17;10.4;0.6;100.0;57.2
2015;25;2015-06-18;2015-06-24;11.2;0.6;100.0;84.1
2015;26;2015-06-25;2015-07-01;12.5;0.6;100.0;67.9
2015;27;2015-07-02;2015-07-08;13.4;0.7;100.0;77.2
2015;28;2015-07-09;2015-07-15;13.8;1.0;100.0;51.8
2015;29;2015-07-16;2015-07-22;15.2;2.1;100.0;34.1
2015;30;2015-07-23;2015-07-29;16.8;1.0;100.0;79.2
2015;31;2015-07-30;2015-08-05;17.4;1.4;100.0;66.8
2015;32;2015-08-06;2015-08-12;16.8;1.2;100.0;56.5
2015;33;2015-08-13;2015-08-19;17.9;1.1;100.0;60.6
2015;34;2015-08-20;2015-08-26;19.4;0.7;100.0;78.9
2015;35;2015-08-27;2015-09-02;18.7;1.4;100.0;86.7
2015;36;2015-09-03;2015-09-09;17.7;0.9;100.0;97.1
2015;37;2015-09-10;2015-09-16;17.9;0.8;100.0;79.3
2015;38;2015-09-17;2015-09-23;18.2;0.6;100.0;89.6
2015;39;2015-09-24;2015-09-30;17.0;0.4;100.0;99.4
2015;40;2015-10-01;2015-10-07;15.4;0.7;100.0;31.9
2015;41;2015-10-08;2015-10-14;15.2;0.5;100.0;95.2
2015;42;2015-10-15;2015-10-21;14.7;0.3;100.0;76.7
2015;43;2015-10-22;2015-10-28;13.3;0.3;100.0;57.2
2015;44;2015-10-29;2015-11-04;12.7;0.4;100.0;63.1
2015;45;2015-11-05;2015-11-11;12.8;0.5;100.0;59.3
2015;46;2015-11-12;2015-11-18;12.3;0.3;100.0;52.3
2015;47;2015-11-19;2015-11-25;11.3;0.4;100.0;56.0
2015;48;2015-11-26;2015-12-02;11.2;0.5;100.0;58.0
2015;49;2015-12-03;2015-12-09;10.6;0.4;100.0;44.0
2015;50;2015-12-10;2015-12-16;10.3;0.3;100.0;84.9
2015;51;2015-12-17;2015-12-23;9.6;0.4;90.4;19.2
2015;52;2015-12-24;2015-12-30;9.9;0.4;99.8;23.4
2016;01;2016-01-01;2016-01-07;8.6;0.4;100.0;47.7
2016;02;2016-01-08;2016-01-14;8.2;0.4;100.0;47.7
2016;03;2016-01-15;2016-01-21;8.0;0.5;75.3;16.7
2016;04;2016-01-22;2016-01-28;6.8;0.4;100.0;46.9
2016;05;2016-01-29;2016-02-04;6.8;0.3;100.0;60.5
2016;06;2016-02-05;2016-02-11;6.6;0.4;100.0;29.5
2016;07;2016-02-12;2016-02-18;6.1;0.4;87.0;18.3
2016;08;2016-02-19;2016-02-25;6.1;0.3;100.0;69.2
2016;09;2016-02-26;2016-03-03;6.2;0.3;100.0;77.9
2016;10;2016-03-04;2016-03-10;5.5;0.3;100.0;57.0
2016;11;2016-03-11;2016-03-17;5.9;0.3;100.0;44.2
2016;12;2016-03-18;2016-03-24;6.0;0.2;100.0;81.7
2016;13;2016-03-25;2016-03-31;5.9;0.4;100.0;53.1
2016;14;2016-04-01;2016-04-07;5.6;0.6;100.0;28.2
2016;15;2016-04-08;2016-04-14;5.9;0.4;100.0;51.7
2016;16;2016-04-15;2016-04-21;6.1;0.2;100.0;66.5
2016;17;2016-04-22;2016-04-28;6.8;0.2;100.0;90.3
2016;18;2016-04-29;2016-05-05;6.7;0.6;100.0;38.7
2016;19;2016-05-06;2016-05-12;7.2;0.4;100.0;72.7
2016;20;2016-05-13;2016-05-19;8.1;0.3;100.0;87.6
2016;21;2016-05-20;2016-05-26;9.0;0.4;100.0;75.4
2016;22;2016-05-27;2016-06-02;9.4;0.4;100.0;66.6
2016;23;2016-06-03;2016-06-09;9.5;0.5;100.0;47.3
2016;24;2016-06-10;2016-06-16;10.8;0.5;100.0;83.5
2016;25;2016-06-17;2016-06-23;13.1;0.6;100.0;82.5
2016;26;2016-06-24;2016-06-30;13.9;0.9;100.0;69.9
2016;27;2016-07-01;2016-07-07;14.3;1.1;100.0;81.9
2016;28;2016-07-08;2016-07-14;14.5;0.7;100.0;70.5
2016;29;2016-07-15;2016-07-21;16.0;0.8;100.0;69.5
2016;30;2016-07-22;2016-07-28;17.4;0.7;100.0;95.6
2016;31;2016-07-29;2016-08-04;17.5;1.0;100.0;51.3
2016;32;2016-08-05;2016-08-11;17.3;0.8;100.0;85.8
2016;33;2016-08-12;2016-08-18;18.8;0.6;100.0;86.8
2016;34;2016-08-19;2016-08-25;18.7;0.7;100.0;100.0
2016;35;2016-08-26;2016-09-01;18.4;0.7;100.0;85.9
2016;36;2016-09-02;2016-09-08;18.5;0.7;100.0;66.6
2016;37;2016-09-09;2016-09-15;18.3;0.3;100.0;98.6
2016;38;2016-09-16;2016-09-22;17.8;0.4;100.0;93.6
2016;39;2016-09-23;2016-09-29;17.7;0.4;100.0;72.1
2016;40;2016-09-30;2016-10-06;16.8;0.5;100.0;39.9
2016;41;2016-10-07;2016-10-13;16.3;0.3;100.0;73.5
2016;42;2016-10-14;2016-10-20;15.1;0.4;100.0;100.0
2016;43;2016-10-21;2016-10-27;13.8;0.4;100.0;77.7
2016;44;2016-10-28;2016-11-03;12.9;0.3;100.0;37.4
2016;45;2016-11-04;2016-11-10;12.3;0.4;100.0;73.1
2016;46;2016-11-11;2016-11-17;11.8;0.4;100.0;67.9
2016;47;2016-11-18;2016-11-24;10.9;0.3;97.1;35.8
2016;48;2016-11-25;2016-12-01;10.4;0.3;91.5;21.7
2016;49;2016-12-02;2016-12-08;10.1;0.2;99.9;37.4
2016;50;2016-12-09;2016-12-15;9.3;0.2;100.0;38.1
2016;51;2016-12-16;2016-12-22;8.3;0.5;99.3;21.4
2016;52;2016-12-23;2016-12-29;8.3;0.2;100.0;68.0
2017;01;2017-01-01;2017-01-07;8.1;0.4;100.0;43.7
2017;02;2017-01-08;2017-01-14;7.1;0.6;100.0;67.7
2017;03;2017-01-15;2017-01-21;6.9;0.7;100.0;39.1
2017;04;2017-01-22;2017-01-28;6.6;0.5;83.2;18.8
2017;05;2017-01-29;2017-02-04;6.3;0.7;100.0;51.6
2017;06;2017-02-05;2017-02-11;5.8;0.5;83.2;16.3
2017;07;2017-02-12;2017-02-18;6.0;0.6;99.8;23.5
2017;08;2017-02-19;2017-02-25;6.3;0.5;100.0;77.4
2017;09;2017-02-26;2017-03-04;6.0;0.8;100.0;69.2
2017;10;2017-03-05;2017-03-11;4.4;0.7;100.0;52.4
2017;11;2017-03-12;2017-03-18;4.2;0.5;100.0;25.7
2017;12;2017-03-19;2017-03-25;4.0;0.6;100.0;43.6
2017;13;2017-03-26;2017-04-01;4.4;0.6;100.0;37.9
2017;14;2017-04-02;2017-04-08;4.2;0.9;100.0;47.8
2017;15;2017-04-09;2017-04-15;5.3;0.5;100.0;96.0
2017;16;2017-04-16;2017-04-22;5.9;0.6;100.0;60.9
2017;17;2017-04-23;2017-04-29;5.6;0.8;100.0;24.5
2017;18;2017-04-30;2017-05-06;6.6;0.4;100.0;53.9
2017;19;2017-05-07;2017-05-13;7.1;0.5;100.0;94.4
2017;20;2017-05-14;2017-05-20;8.1;0.8;100.0;72.1
2017;21;2017-05-21;2017-05-27;8.1;0.8;100.0;58.0
2017;22;2017-05-28;2017-06-03;8.3;0.4;100.0;74.2
2017;23;2017-06-04;2017-06-10;8.7;0.5;100.0;48.1
2017;24;2017-06-11;2017-06-17;10.1;0.3;100.0;75.7
2017;25;2017-06-18;2017-06-24;11.4;0.8;100.0;34.9
2017;26;2017-06-25;2017-07-01;12.1;0.9;100.0;95.3
2017;27;2017-07-02;2017-07-08;14.5;0.6;100.0;69.9
2017;28;2017-07-09;2017-07-15;15.4;0.9;100.0;50.1
2017;29;2017-07-16;2017-07-22;16.5;1.6;100.0;43.1
2017;30;2017-07-23;2017-07-29;14.6;1.4;100.0;62.6
2017;31;2017-07-30;2017-08-05;16.1;1.7;100.0;92.1
2017;32;2017-08-06;2017-08-12;17.5;2.4;100.0;67.5
2017;33;2017-08-13;2017-08-19;17.4;1.0;100.0;53.1
2017;34;2017-08-20;2017-08-26;17.2;0.8;100.0;85.9
2017;35;2017-08-27;2017-09-02;16.9;0.3;100.0;85.7
2017;36;2017-09-03;2017-09-09;16.2;0.3;100.0;88.0
2017;37;2017-09-10;2017-09-16;16.7;0.4;100.0;91.5
2017;38;2017-09-17;2017-09-23;17.2;0.6;100.0;27.3
2017;39;2017-09-24;2017-09-30;17.1;0.9;100.0;64.1
2017;40;2017-10-01;2017-10-07;15.3;0.2;100.0;97.5
2017;41;2017-10-08;2017-10-14;15.3;0.6;100.0;78.5
2017;42;2017-10-15;2017-10-21;14.7;0.3;100.0;69.7
2017;43;2017-10-22;2017-10-28;14.6;0.2;100.0;82.2
2017;44;2017-10-29;2017-11-04;14.5;0.2;100.0;98.5
2017;45;2017-11-05;2017-11-11;13.9;1.5;100.0;61.3
2017;46;2017-11-12;2017-11-18;12.2;0.7;100.0;48.0
2017;47;2017-11-19;2017-11-25;11.5;0.3;100.0;59.2
2017;48;2017-11-26;2017-12-02;11.1;0.3;100.0;77.4
2017;49;2017-12-03;2017-12-09;10.7;0.5;88.0;27.6
2017;50;2017-12-10;2017-12-16;10.0;0.3;71.8;12.1
2017;51;2017-12-17;2017-12-23;9.8;0.9;99.4;18.4
2017;52;2017-12-24;2017-12-30;9.2;0.4;46.5;7.3
2018;01;2018-01-01;2018-01-07;8.9;0.9;97.6;17.7
2018;02;2018-01-08;2018-01-14;8.1;0.8;100.0;38.8
2018;03;2018-01-15;2018-01-21;8.4;0.8;100.0;16.3
2018;04;2018-01-22;2018-01-28;8.3;0.5;100.0;52.2
2018;05;2018-01-29;2018-02-04;7.1;0.5;85.5;16.1
2018;06;2018-02-05;2018-02-11;6.8;0.4;100.0;21.2
2018;07;2018-02-12;2018-02-18;6.7;0.4;100.0;38.0
2018;08;2018-02-19;2018-02-25;6.3;0.4;100.0;63.3
2018;09;2018-02-26;2018-03-04;6.1;0.6;100.0;39.9
2018;10;2018-03-05;2018-03-11;6.5;0.3;96.9;39.9
2018;11;2018-03-12;2018-03-18;6.4;0.4;99.2;36.1
2018;12;2018-03-19;2018-03-25;6.2;0.4;97.6;24.9
2018;13;2018-03-26;2018-04-01;7.0;0.6;100.0;58.2
2018;14;2018-04-02;2018-04-08;6.8;0.7;100.0;63.1
2018;15;2018-04-09;2018-04-15;5.9;0.8;100.0;51.7
2018;16;2018-04-16;2018-04-22;5.8;0.4;100.0;74.7
2018;17;2018-04-23;2018-04-29;6.8;0.3;100.0;61.6
2018;18;2018-04-30;2018-05-06;7.4;0.3;100.0;49.6
2018;19;2018-05-07;2018-05-13;7.8;0.4;100.0;53.1
2018;20;2018-05-14;2018-05-20;7.9;0.7;97.9;29.8
2018;21;2018-05-21;2018-05-27;8.7;0.4;100.0;64.4
2018;22;2018-05-28;2018-06-03;9.5;0.4;100.0;55.7
2018;23;2018-06-04;2018-06-10;10.2;0.4;100.0;83.9
2018;24;2018-06-11;2018-06-17;10.8;0.7;100.0;86.9
2018;25;2018-06-18;2018-06-24;12.0;0.9;100.0;81.5
2018;26;2018-06-25;2018-07-01;12.7;0.6;100.0;65.9
2018;27;2018-07-02;2018-07-08;15.3;0.7;100.0;61.8
2018;28;2018-07-09;2018-07-15;16.2;0.7;100.0;83.9
2018;29;2018-07-16;2018-07-22;15.7;1.0;100.0;72.6
2018;30;2018-07-23;2018-07-29;17.8;0.9;100.0;62.0
2018;31;2018-07-30;2018-08-05;18.9;1.0;100.0;67.6
2018;32;2018-08-06;2018-08-12;20.3;0.6;100.0;80.8
2018;33;2018-08-13;2018-08-19;20.3;1.9;100.0;70.6
2018;34;2018-08-20;2018-08-26;18.6;1.7;100.0;65.8
2018;35;2018-08-27;2018-09-02;18.9;1.0;100.0;94.9
2018;36;2018-09-03;2018-09-09;19.6;0.7;100.0;61.1
2018;37;2018-09-10;2018-09-16;17.7;1.4;100.0;69.6
2018;38;2018-09-17;2018-09-23;17.0;0.8;100.0;66.4
2018;39;2018-09-24;2018-09-30;16.4;0.6;100.0;79.3
2018;40;2018-10-01;2018-10-07;16.0;0.5;100.0;52.4
2018;41;2018-10-08;2018-10-14;15.4;0.6;100.0;59.1
2018;42;2018-10-15;2018-10-21;14.2;0.2;100.0;92.4
2018;43;2018-10-22;2018-10-28;13.0;0.4;96.2;33.6
2018;44;2018-10-29;2018-11-04;12.3;0.4;100.0;71.3
2018;45;2018-11-05;2018-11-11;12.1;0.4;100.0;62.7
2018;46;2018-11-12;2018-11-18;11.2;0.5;98.4;29.3
2018;47;2018-11-19;2018-11-25;10.1;0.4;100.0;41.6
2018;48;2018-11-26;2018-12-02;9.3;0.7;99.6;44.4
2018;49;2018-12-03;2018-12-09;8.8;0.2;99.7;30.2
2018;50;2018-12-10;2018-12-16;7.8;0.6;100.0;31.5
2018;51;2018-12-17;2018-12-23;7.8;0.6;100.0;27.0
2018;52;2018-12-24;2018-12-30;7.5;0.4;100.0;57.0
2019;01;2019-01-01;2019-01-07;7.2;0.5;99.9;44.0
2019;02;2019-01-08;2019-01-14;6.4;0.7;73.7;14.8
2019;03;2019-01-15;2019-01-21;5.2;0.9;100.0;32.2
2019;04;2019-01-22;2019-01-28;5.8;0.4;100.0;57.4
2019;05;2019-01-29;2019-02-04;5.1;0.9;100.0;40.9
2019;06;2019-02-05;2019-02-11;4.7;1.1;100.0;54.7
2019;07;2019-02-12;2019-02-18;4.0;0.8;98.7;33.7
2019;08;2019-02-19;2019-02-25;4.1;0.7;100.0;47.7
2019;09;2019-02-26;2019-03-04;3.9;0.5;99.3;32.6
2019;10;2019-03-05;2019-03-11;3.4;0.5;100.0;66.4
2019;11;2019-03-12;2019-03-18;3.6;0.6;100.0;90.4
2019;12;2019-03-19;2019-03-25;3.6;0.7;100.0;91.3
2019;13;2019-03-26;2019-04-01;3.8;0.7;100.0;86.7
2019;14;2019-04-02;2019-04-08;4.0;0.7;100.0;59.2
2019;15;2019-04-09;2019-04-15;4.3;0.7;100.0;39.5
2019;16;2019-04-16;2019-04-22;5.1;0.6;100.0;65.3
2019;17;2019-04-23;2019-04-29;5.6;0.5;100.0;57.4
2019;18;2019-04-30;2019-05-06;6.3;0.6;100.0;22.4
2019;19;2019-05-07;2019-05-13;6.2;0.8;100.0;80.2
2019;20;2019-05-14;2019-05-20;6.3;0.6;100.0;48.4
2019;21;2019-05-21;2019-05-27;7.3;0.4;100.0;67.9
2019;22;2019-05-28;2019-06-03;8.3;0.5;100.0;28.3
2019;23;2019-06-04;2019-06-10;9.0;0.5;100.0;68.0
2019;24;2019-06-11;2019-06-17;10.0;0.6;100.0;59.9
2019;25;2019-06-18;2019-06-24;11.2;0.6;100.0;64.7
2019;26;2019-06-25;2019-07-01;13.2;0.6;100.0;50.2
2019;27;2019-07-02;2019-07-08;13.8;0.8;100.0;81.2
2019;28;2019-07-09;2019-07-15;14.2;1.0;100.0;80.4
2019;29;2019-07-16;2019-07-22;15.7;0.7;100.0;73.6
2019;30;2019-07-23;2019-07-29;17.1;0.7;100.0;76.2
2019;31;2019-07-30;2019-08-05;18.2;1.0;100.0;89.5
2019;32;2019-08-06;2019-08-12;17.3;1.1;100.0;99.5
2019;33;2019-08-13;2019-08-19;18.2;0.7;100.0;67.5
2019;34;2019-08-20;2019-08-26;18.5;0.7;100.0;92.6
2019;35;2019-08-27;2019-09-02;18.0;1.0;100.0;96.5
2019;36;2019-09-03;2019-09-09;16.6;0.7;100.0;64.7
2019;37;2019-09-10;2019-09-16;15.5;0.2;100.0;97.7
2019;38;2019-09-17;2019-09-23;15.8;0.4;100.0;88.2
2019;39;2019-09-24;2019-09-30;15.9;0.2;100.0;100.0
2019;40;2019-10-01;2019-10-07;14.7;0.4;100.0;65.1
2019;41;2019-10-08;2019-10-14;14.4;0.4;75.2;15.0
2019;42;2019-10-15;2019-10-21;13.7;0.4;100.0;67.8
2019;43;2019-10-22;2019-10-28;13.8;0.8;100.0;59.7
2019;44;2019-10-29;2019-11-04;12.7;0.5;100.0;85.3
2019;45;2019-11-05;2019-11-11;12.2;0.2;100.0;78.3
2019;46;2019-11-12;2019-11-18;11.7;0.2;99.9;33.0
2019;47;2019-11-19;2019-11-25;10.9;0.4;100.0;68.7
2019;48;2019-11-26;2019-12-02;10.4;0.4;100.0;45.0
2019;49;2019-12-03;2019-12-09;9.4;0.3;100.0;55.2
2019;50;2019-12-10;2019-12-16;9.0;0.3;93.2;31.5
2019;51;2019-12-17;2019-12-23;8.6;0.3;100.0;25.3
2019;52;2019-12-24;2019-12-30;8.0;0.2;100.0;67.8
2020;01;2020-01-01;2020-01-07;7.6;0.3;99.9;36.7
2020;02;2020-01-08;2020-01-14;7.2;0.3;100.0;40.0
2020;03;2020-01-15;2020-01-21;7.4;0.4;100.0;25.4
2020;04;2020-01-22;2020-01-28;6.4;0.4;100.0;78.9
2020;05;2020-01-29;2020-02-04;6.5;0.3;100.0;46.7
2020;06;2020-02-05;2020-02-11;6.4;0.2;100.0;42.3
2020;07;2020-02-12;2020-02-18;6.0;0.3;100.0;52.2
2020;08;2020-02-19;2020-02-25;5.7;0.6;100.0;74.7
2020;09;2020-02-26;2020-03-03;5.5;0.5;100.0;53.4
2020;10;2020-03-04;2020-03-10;5.4;0.5;100.0;85.7
2020;11;2020-03-11;2020-03-17;5.2;0.4;100.0;96.4
2020;12;2020-03-18;2020-03-24;5.3;0.6;100.0;56.1
2020;13;2020-03-25;2020-03-31;5.2;0.7;100.0;47.0
2020;14;2020-04-01;2020-04-07;4.6;0.5;100.0;47.6
2020;15;2020-04-08;2020-04-14;5.4;0.4;100.0;95.1
2020;16;2020-04-15;2020-04-21;5.9;0.4;100.0;70.8
2020;17;2020-04-22;2020-04-28;6.1;0.4;100.0;62.6
2020;18;2020-04-29;2020-05-05;6.2;0.3;100.0;77.2
2020;19;2020-05-06;2020-05-12;6.4;0.4;100.0;72.2
2020;20;2020-05-13;2020-05-19;6.9;0.3;100.0;98.3
2020;21;2020-05-20;2020-05-26;7.6;0.3;100.0;90.9
2020;22;2020-05-27;2020-06-02;8.5;0.3;100.0;50.3
2020;23;2020-06-03;2020-06-09;9.2;0.4;100.0;63.0
2020;24;2020-06-10;2020-06-16;10.1;0.5;100.0;33.1
2020;25;2020-06-17;2020-06-23;13.1;0.6;100.0;55.0
2020;26;2020-06-24;2020-06-30;14.1;1.7;100.0;44.3
2020;27;2020-07-01;2020-07-07;15.7;3.2;100.0;71.9
2020;28;2020-07-08;2020-07-14;16.3;3.6;99.9;55.7
2020;29;2020-07-15;2020-07-21;17.2;1.5;100.0;73.7
2020;30;2020-07-22;2020-07-28;17.7;0.9;100.0;74.1
2020;31;2020-07-29;2020-08-04;18.5;0.7;100.0;74.2
2020;32;2020-08-05;2020-08-11;19.1;0.9;100.0;69.0
2020;33;2020-08-12;2020-08-18;19.6;0.5;100.0;73.9
2020;34;2020-08-19;2020-08-25;17.5;0.8;100.0;75.0
2020;35;2020-08-26;2020-09-01;17.1;0.3;100.0;99.0
2020;36;2020-09-02;2020-09-08;17.7;0.4;100.0;86.4
2020;37;2020-09-09;2020-09-15;18.2;0.4;100.0;73.7
2020;38;2020-09-16;2020-09-22;15.6;0.4;100.0;83.1
2020;39;2020-09-23;2020-09-29;14.3;0.4;100.0;87.3
2020;40;2020-09-30;2020-10-06;15.3;0.5;100.0;73.3
2020;41;2020-10-07;2020-10-13;14.5;0.3;100.0;90.6
2020;42;2020-10-14;2020-10-20;14.4;0.2;100.0;84.3
2020;43;2020-10-21;2020-10-27;13.9;0.3;100.0;53.3
2020;44;2020-10-28;2020-11-03;12.7;0.3;100.0;39.2
2020;45;2020-11-04;2020-11-10;12.5;0.2;100.0;99.6
2020;46;2020-11-11;2020-11-17;12.3;0.4;100.0;63.7
2020;47;2020-11-18;2020-11-24;11.6;0.5;100.0;48.3
2020;48;2020-11-25;2020-12-01;11.2;0.6;100.0;37.6
2020;49;2020-12-02;2020-12-08;11.0;0.5;100.0;36.1
2020;50;2020-12-09;2020-12-15;10.5;0.5;100.0;40.3
2020;51;2020-12-16;2020-12-22;9.7;0.4;82.4;16.2
2020;52;2020-12-23;2020-12-29;9.4;0.3;100.0;56.4
2021;01;2021-01-01;2021-01-07;9.2;0.4;99.8;14.3
2021;02;2021-01-08;2021-01-14;8.4;0.6;98.8;26.7
2021;03;2021-01-15;2021-01-21;8.3;0.4;96.7;51.3
2021;04;2021-01-22;2021-01-28;7.4;0.4;100.0;31.2
2021;05;2021-01-29;2021-02-04;7.4;0.6;71.0;14.5
2021;06;2021-02-05;2021-02-11;7.0;0.4;100.0;31.1
2021;07;2021-02-12;2021-02-18;6.6;0.4;91.6;16.6
2021;08;2021-02-19;2021-02-25;5.9;0.4;100.0;45.9
2021;09;2021-02-26;2021-03-04;5.6;0.3;100.0;72.9
2021;10;2021-03-05;2021-03-11;4.9;0.6;100.0;49.9
2021;11;2021-03-12;2021-03-18;4.9;0.5;100.0;62.5
2021;12;2021-03-19;2021-03-25;5.1;0.5;100.0;84.3
2021;13;2021-03-26;2021-04-01;5.4;0.3;100.0;73.3
2021;14;2021-04-02;2021-04-08;4.8;1.0;100.0;38.3
2021;15;2021-04-09;2021-04-15;5.2;0.8;100.0;86.7
2021;16;2021-04-16;2021-04-22;6.1;0.4;100.0;79.6
2021;17;2021-04-23;2021-04-29;6.7;0.4;100.0;86.8
2021;18;2021-04-30;2021-05-06;7.1;0.3;100.0;63.6
2021;19;2021-05-07;2021-05-13;7.4;0.2;100.0;65.2
2021;20;2021-05-14;2021-05-20;8.9;0.4;100.0;99.9
2021;21;2021-05-21;2021-05-27;8.9;0.4;100.0;80.9
2021;22;2021-05-28;2021-06-03;9.2;0.5;100.0;48.6
2021;23;2021-06-04;2021-06-10;11.6;0.4;100.0;50.1
2021;24;2021-06-11;2021-06-17;11.9;0.6;100.0;79.9
2021;25;2021-06-18;2021-06-24;14.0;0.9;100.0;88.4
2021;26;2021-06-25;2021-07-01;16.1;1.2;100.0;73.2
2021;27;2021-07-02;2021-07-08;15.6;0.4;100.0;67.1
2021;28;2021-07-09;2021-07-15;16.4;0.6;100.0;56.0
2021;29;2021-07-16;2021-07-22;17.5;0.8;100.0;74.3
2021;30;2021-07-23;2021-07-29;16.3;1.0;100.0;77.4
2021;31;2021-07-30;2021-08-05;16.9;0.8;100.0;75.3
2021;32;2021-08-06;2021-08-12;19.0;0.8;100.0;67.3
2021;33;2021-08-13;2021-08-19;19.8;0.6;100.0;94.2
2021;34;2021-08-20;2021-08-26;19.4;1.0;100.0;93.0
2021;35;2021-08-27;2021-09-02;19.1;0.9;100.0;78.5
2021;36;2021-09-03;2021-09-09;17.7;0.5;100.0;85.4
2021;37;2021-09-10;2021-09-16;17.4;0.5;100.0;94.8
2021;38;2021-09-17;2021-09-23;17.8;0.6;100.0;77.7
2021;39;2021-09-24;2021-09-30;17.9;0.5;100.0;83.9
2021;40;2021-10-01;2021-10-07;17.2;0.5;100.0;80.3
2021;41;2021-10-08;2021-10-14;16.3;0.6;100.0;96.8
2021;42;2021-10-15;2021-10-21;16.0;0.5;100.0;97.3
2021;43;2021-10-22;2021-10-28;15.1;0.5;100.0;48.9
2021;44;2021-10-29;2021-11-04;13.9;1.1;100.0;66.1
2021;45;2021-11-05;2021-11-11;12.8;1.5;100.0;74.6
2021;46;2021-11-12;2021-11-18;12.1;0.7;100.0;70.6
2021;47;2021-11-19;2021-11-25;11.4;0.2;100.0;62.9
2021;48;2021-11-26;2021-12-02;11.0;0.3;100.0;47.3
2021;49;2021-12-03;2021-12-09;10.6;0.4;100.0;54.1
2021;50;2021-12-10;2021-12-16;10.3;0.3;100.0;51.9
2021;51;2021-12-17;2021-12-23;10.2;0.4;100.0;43.7
2021;52;2021-12-24;2021-12-30;8.4;0.5;17.5;2.6
2022;01;2022-01-01;2022-01-07;8.9;0.4;100.0;31.7
2022;02;2022-01-08;2022-01-14;8.5;0.2;97.6;32.3
2022;03;2022-01-15;2022-01-21;7.6;0.4;100.0;49.5
2022;04;2022-01-22;2022-01-28;6.9;0.7;79.8;16.8
2022;05;2022-01-29;2022-02-04;6.8;0.4;100.0;28.4
2022;06;2022-02-05;2022-02-11;7.0;0.3;100.0;45.6
2022;07;2022-02-12;2022-02-18;6.6;0.5;100.0;48.4
2022;08;2022-02-19;2022-02-25;6.5;0.6;100.0;48.6
2022;09;2022-02-26;2022-03-04;5.9;0.6;99.8;41.6
2022;10;2022-03-05;2022-03-11;5.9;0.4;100.0;59.4
2022;11;2022-03-12;2022-03-18;6.3;0.3;100.0;63.6
2022;12;2022-03-19;2022-03-25;6.1;0.4;100.0;54.6
2022;13;2022-03-26;2022-04-01;6.5;0.3;100.0;56.9
2022;14;2022-04-02;2022-04-08;6.1;0.3;100.0;85.1
2022;15;2022-04-09;2022-04-15;6.5;0.3;100.0;62.0
2022;16;2022-04-16;2022-04-22;7.0;0.2;100.0;87.7
2022;17;2022-04-23;2022-04-29;7.4;0.2;100.0;75.1
2022;18;2022-04-30;2022-05-06;7.4;0.3;100.0;64.4
2022;19;2022-05-07;2022-05-13;8.6;0.8;96.5;32.8
2022;20;2022-05-14;2022-05-20;9.8;1.8;100.0;60.0
2022;21;2022-05-21;2022-05-27;9.9;1.4;100.0;77.6
2022;22;2022-05-28;2022-06-03;10.5;0.5;100.0;63.8
2022;23;2022-06-04;2022-06-10;11.5;0.4;100.0;53.8
2022;24;2022-06-11;2022-06-17;12.1;0.7;100.0;72.9
2022;25;2022-06-18;2022-06-24;12.2;0.6;100.0;79.5
2022;26;2022-06-25;2022-07-01;14.0;0.6;100.0;94.8
2022;27;2022-07-02;2022-07-08;15.1;0.6;100.0;71.4
2022;28;2022-07-09;2022-07-15;16.8;0.5;100.0;80.3
2022;29;2022-07-16;2022-07-22;17.2;0.9;100.0;71.2
2022;30;2022-07-23;2022-07-29;19.0;0.6;100.0;82.9
2022;31;2022-07-30;2022-08-05;19.8;0.4;100.0;83.6
2022;32;2022-08-06;2022-08-12;20.3;0.5;100.0;66.7
2022;33;2022-08-13;2022-08-19;18.9;0.5;100.0;80.3
2022;34;2022-08-20;2022-08-26;18.3;0.5;100.0;64.0
2022;35;2022-08-27;2022-09-02;19.0;0.5;100.0;94.4
2022;36;2022-09-03;2022-09-09;19.1;0.5;100.0;83.3
2022;37;2022-09-10;2022-09-16;18.3;0.6;100.0;83.2
2022;38;2022-09-17;2022-09-23;17.5;0.4;100.0;64.0
2022;39;2022-09-24;2022-09-30;16.1;0.3;100.0;58.1
